DB Name,Ingame Name Clarification,Un,IMG,"Vision Info"
Ferrari_488GTModificata_2021,Ferrari 488 GT Modificata,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20488%20GT%20Modificata/Ferrari%20488%20GT%20Modificata%20(Giallo%20Tristrato).jpg,"Added into the game in Update 3.5.0 and released in Season 142 (November 25, 2021 - December 9, 2021) as featured car in the ShowDown Pro Leagues (SDPL) mode. It was purchasable with SDPL credits."
Ferrari_488GTB70thAnniversary_2015,Ferrari 488 GTB ''70th Anniversary'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20488%20GTB%20'70th%20Anniversary'/Ferrari%20488%20GTB%20''70th%20Anniversary''%20(RossoCorsa).jpg,"Added into the game in Update 1.13.0 and released in Season 32 (September 7, 2017 - September 14, 2017) as a featured paid car in the Ferrari "70th Anniversary" Series."
Ferrari_488PistaRewardRecycled_2019,Ferrari 488 Pista,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20058%20-%20Ferrari%20488%20Pista/Ferrari%20488%20Pista%20(GrigioAlloy).jpg,"Added into the game in Update 1.21.0 and released in Season 58 (September 6, 2018 - September 20, 2018) as a Crew Milestone car."
Ferrari_488PistaReward_2019,Ferrari 488 Pista,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20058%20-%20Ferrari%20488%20Pista/Ferrari%20488%20Pista%20(RossoScuderia).jpg,"Added into the game in Update 1.21.0 and released in Season 58 (September 6, 2018 - September 20, 2018) as a Crew Season car (Top 10 Crews)."
Ferrari_488PistaSpiderRewardRecycled_2019,Ferrari 488 Pista Spider (E.C. Level 0),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20071%20-%20Ferrari%20488%20Pista%20Spider/Ferrari%20488%20Pista%20Spider%20(RossoScuderia)%201.jpg,"Added into the game in Update 2.2.0 and released in Season 71 (March 7, 2019 - March 21, 2019) as a Crew Milestone car."
Ferrari_488PistaSpiderRewardRecycled_2019_EC,Ferrari 488 Pista Spider (E.C. Level 50),T5,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_24.png,"The car was added into the Elite Customs feature, in Update 2.12.0 and introduced in Season 103 (May 28, 2020 - June 11, 2020) as a part of the Elite Customs: Sports Cars car collection."
Ferrari_488PistaSpiderReward_2019,Ferrari 488 Pista Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20071%20-%20Ferrari%20488%20Pista%20Spider/Ferrari%20488%20Pista%20Spider%20(BiancoAvus).jpg,"Added into the game in Update 2.2.0 and released in Season 71 (March 7, 2019 - March 21, 2019) as a Crew Season car (Top 10). Instead of given out just to the top 10 crews, it was gifted to every player, instead of the gold starred Ferrari 488 Pista Spider, due to a faulty update and season."
Ferrari_488Spider_2015,Ferrari 488 Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20488%20Spider/Ferrari%20488%20Spider%20(Avorio-Historical).jpg,"Initially that was a Ferrari 488 GTB, the model got reused from CSR Racing 1, but later on was changed to Ferrari 488 Spider, somewhere around May, 2016 - June, 2016. "
Ferrari_488Spider70thAnniversary_2015,Ferrari 488 Spider ''70th Anniversary'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20488%20Spider%20'70th%20Anniversary'/Ferrari%20488%20Spider%20''70th%20Anniversary''%20(MetallicGreen).jpg,"Added into the game in Update 1.13.0 and released in Season 37 (November 16, 2017 - November 30, 2017) as a featured paid car in the Ferrari "70th Anniversary" Series."
Ferrari_512TR_1991,Ferrari 512 TR,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20512%20TR/Ferrari%20512%20TR%20(RossoCorsa).jpg,"Added into the game in OTA Update 5.1.0 and released in Season 210 (July 11, 2024 - July 18, 2024) as a Prize car in the Icon Series 90's Rewind: High Speed Jams event."
Ferrari_599GTORewardRecycled_2010,Ferrari 599 GTO,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20012%20-%20Ferrari%20599%20GTO/Ferrari%20599%20GTO%20(AtelierBiancoFuji).jpg,"Added into the game in Update 1.7.0 and released in Season 12 (December 1, 2016 - December 15, 2016) as a Crew Milestone car."
Ferrari_599GTOReward_2010,Ferrari 599 GTO,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20012%20-%20Ferrari%20599%20GTO/Ferrari%20599%20GTO%20(AtelierAzzurroPearl).jpg,"Added into the game in Update 1.7.0 and released in Season 12 (December 1, 2016 - December 15, 2016) as a Crew Season car (Top 3)."
Ferrari_599XXEvoluzione_2011,Ferrari 599XX Evo,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20599XX%20Evoluzione/Ferrari%20599XX%20Evo%20(Bianco%20Avus).jpg,"Added into the game in Update 3.6.0 and released in Season 144 (December 23, 2021 - January 6, 2022) as a featured gold star car in a Duality/Duality Evolution Cups."
Ferrari_812CompetizioneRewardRecycled_2021,Ferrari 812 Competizione,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20183%20-%20Ferrari%20812%20Competizione/Ferrari%20812%20Competizione%20(GialloModena).jpg,"Added into the game in Update 4.5.0 and released in Season 183 (June 22, 2023 - July 6, 2023) as a Crew Milestone car."
Ferrari_812CompetizioneReward_2021,Ferrari 812 Competizione,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20183%20-%20Ferrari%20812%20Competizione/Ferrari%20812%20Competizione%20(RossoF1-75Opaco).jpg,"Added into the game in Update 4.5.0 and released in Season 183 (June 22, 2023 - July 6, 2023) as a Crew Season car (Top 10 Crews)."
Ferrari_812Competizione_2021,Ferrari 812 Competizione (Evo),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20812%20Competizione/Ferrari%20812%20Competizione%20(GrigioCompetizione).jpg,"Added into the game in OTA Update 3.8.x and released in Season 153 (April 28, 2022 - May 12, 2022) as a Duality Evolution Cup Prize car."
Ferrari_812GTSRewardRecycled_2020,Ferrari 812 GTS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20150%20-%20Ferrari%20812%20GTS/Ferrari%20812%20GTS%20(BluTourDeFrance)%201.jpg,"Added into the game in Update 3.7.0 and released in Season 150 (March 17, 2022 - March 31, 2022) as a Crew Milestone car."
Ferrari_812GTSReward_2020,Ferrari 812 GTS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20150%20-%20Ferrari%20812%20GTS/Ferrari%20812%20GTS%20(GrigioGTS).jpg,"Added into the game in Update 3.7.0 and released in Season 150 (March 17, 2022 - March 31, 2022) as a Crew Season car (Top 10 Crews)."
Ferrari_812SuperfastRewardRecycled_2018,Ferrari 812 Superfast,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20025%20-%20Ferrari%20812%20Superfast/Ferrari%20812%20Superfast%20(GrigioAlloy).jpg,"Added into the game in Update 1.11.0 and released in Season 25 ( June 1, 2017 - June 15, 2017) as a Crew Milestone car."
Ferrari_812SuperfastReward_2018,Ferrari 812 Superfast,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20025%20-%20Ferrari%20812%20Superfast/Ferrari%20812%20Superfast%20(RossoCorsa).jpg,"Added into the game in Update 1.11.0 and released in Season 25 ( June 1, 2017 - June 15, 2017) as a Crew Season car (Top 3)."
Ferrari_DaytonaSP3_2022,Ferrari Daytona SP3,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20Daytona%20SP3/Ferrari%20Daytona%20SP3%20(RossoMagma).jpg,"Added into the game in OTA Update 4.5.1 and released in Season 187 (August 22, 2023 - September 4, 2023) as a Prize car in the Icon Series Superstars: The Summit event."
Ferrari_EnzoGold_2002,Ferrari Enzo,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20Enzo%20Gold/Ferrar%20Enzo%20(Bianco%20Avus).jpg,"Added into the game in Update 3.6.0 and released in Season 144 (December 23, 2021 - January 6, 2022) as a featured gold star car in a Duality/Duality Evolution Cups."
Ferrari_Enzo_2002,Ferrari Enzo (ESS),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20Enzo/Ferrari%20Enzo%20(RossoCorsa).jpg,"Added into the game in Update 3.3.0 and released in Season 136 (September 2, 2021 - September 16, 2021) as a ShowDown Prize car, which was featured in the European Series: Classic At Heart event."
Ferrari_F12berlinetta_2014,Ferrari F12berlinetta,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20F12berlinetta/Ferrari%20F12berlinetta%20(RossoDino-Historical).jpg,"The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016."
Ferrari_F12berlinetta70thAnniversary_2014,Ferrari F12berlinetta ''70th Anniversary'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20F12berlinetta%20'70th%20Anniversary'/Ferrari%20F12berlinetta%20''70th%20Anniversary''%20(IndigoBlau).jpg,"Added into the game in Update 1.13.0 and released in Season 36 (November 2, 2017 - November 16, 2017) as a featured paid car in the Ferrari "70th Anniversary" Series."
Ferrari_F12tdfRewardRecycled_2016,Ferrari F12tdf,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20082%20-%20Ferrari%20F12tdf/Ferrari%20F12tdf%20(GialloModena).jpg,"Added into the game in Update 1.10.0 and released in Season 21 (April 6, 2017 - April 20, 2017) as a Crew Milestone car. Later on, it was again a Crew Milestone Car in season 82 (August 8, 2019 - August 22, 2019)."
Ferrari_F12tdfReward_2016,Ferrari F12tdf,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20082%20-%20Ferrari%20F12tdf/Ferrari%20F12tdf%20(AzzurroDino).jpg,"Added into the game in Update 1.10.0 and released in Season 21 (April 6, 2017 - April 20, 2017) as a Crew Season car (Top 3). Later on, it was again a Crew Season Car (Top 10) in season 82 (August 8, 2019 - August 22, 2019)."
Ferrari_F50GT_1996,Ferrari F50 GT,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20F50%20GT/Ferrari%20F50%20GT%20(RosooCorsa).jpg,"Added into the game in OTA Update 5.1.0 and released in Season 211 (July 18, 2024 - July 29, 2024) as a Prize car in the Icon Series 90's Rewind: Eternal Legends event."
Ferrari_F8SpiderRewardRecycled_2020,Ferrari F8 Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20119%20-%20Ferrari%20F8%20Spider%202020/Ferrari%20F8%20Spider%202020%20(RossoScuderia)%201.jpg,"Added into the game in Update 2.17.0 and released in Season 119 (January 7, 2021 - January 21, 2021) as a Crew Milestone car."
Ferrari_F8SpiderReward_2020,Ferrari F8 Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20119%20-%20Ferrari%20F8%20Spider%202020/Ferrari%20F8%20Spider%202020%20(GialloModena).jpg,"Added into the game in Update 2.17.0 and released in Season 119 (January 7, 2021 - January 21, 2021) as a Crew Season car (Top 10 Crews)."
Ferrari_F8TributoRewardRecycled_2020,Ferrari F8 Tributo,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20086%20-%20Ferrari%20F8%20Tributo/Ferrari%20F8%20Tributo%20(BluTourdeFrance)%201.jpg,"Added into the game in Update 2.7.0 and released in Season 86 (October 3, 2019 - October 17, 2019) as a Crew Milestone car."
Ferrari_F8TributoReward_2020,Ferrari F8 Tributo,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20086%20-%20Ferrari%20F8%20Tributo/Ferrari%20F8%20Tributo%20(RossoScuderia).jpg,"Added into the game in Update 2.7.0 and released in Season 86 (October 3, 2019 - October 17, 2019) as a Crew Season car (Top 10 Crews)."
Ferrari_FXXEvoluzione_2008,Ferrari FXX Evoluzione,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20FXX%20Evoluzione/Ferrari%20FXX%20Evoluzione%20(Rosso%20Corsa).jpg,"Added into the game in Update 3.6.0 and released in Season 144 (December 23, 2021 - January 6, 2022) as a Duality Evolution Cup Prize car."
Ferrari_FXXKRewardRecycled_2014,Ferrari FXX K,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20013%20-%20Ferrari%20FXX%20K/Ferrari%20Fxx%20K%20(RossoCorsa).jpg,"The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016 and released in Season 13 (December 15, 2016 - January 1, 2017) as a Crew Milestone car."
Ferrari_FXXKReward_2014,Ferrari FXX K,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20013%20-%20Ferrari%20FXX%20K/Ferrari%20FXX%20K%20(GialloModena).jpg,"The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016 and released in Season 13 (December 15, 2016 - January 1, 2017) as a Crew Season car (Top 3 Crews)."
Ferrari_FXXKEvo_2018,Ferrari FXX K EVO,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20FXX%20K%20EVO/Ferrari%20FXX%20K%20EVO%20(ArgentoNurburgring).jpg,"Added into the game in Update 2.1 and released in Season 66 (December 27, 2018 - January 10, 2019) as a featured gold star car in a Gold Cup."
Ferrari_GTC4LussoRewardRecycled_2016,Ferrari GTC4Lusso,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20065%20-%20Ferrari%20GTC4Lusso/Ferrari%20GTC4Lusso%20(RossoFiorano-Historical).jpg,"Added into the game in Update 2.1.0 and released in Season 65 (December 13, 2018 - December 27, 2018) as a Crew Season car (Top 10 Crews)."
Ferrari_GTC4LussoReward_2016,Ferrari GTC4Lusso,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20GTC4Lusso%20'70th%20Anniversary'/Ferrari%20GTC4Lusso%20''70th%20Anniversary''%20(BluMontecarlo).jpg,"Added into the game in Update 1.16.0 and released in Season 43 (February 8, 2018 - February 22, 2018) as a featured paid car in the Ferrari "70th Anniversary" Series."
Ferrari_GTC4Lusso70thAnniversary_2016,Ferrari GTC4 Lusso ''70th Anniversary'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20065%20-%20Ferrari%20GTC4Lusso/Ferrari%20GTC4Lusso%20(Bianco).jpg,"Added into the game in Update 2.1.0 and released in Season 65 (December 13, 2018 - December 27, 2018) as a Crew Milestone car."
Ferrari_LaFerrari_2014,Ferrari LaFerrari,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20Laferrari/Ferrari%20Laferrari%20(AtelierVerdeKersLucido).jpg,"The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016. It was part of a Holy Trinity Cup and it was available via the gold crates, in Season 103 (May 28, 2020 - June 11, 2020)."
Ferrari_LaFerrariAperta_2017,Ferrari LaFerrari Aperta,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20Laferrari%20Aperta/Ferrari%20LaFerrari%20Aperta%20(Rosso%20Corsa).jpg,"Added into the game in Update 3.4.0 and released in Season 139 (October 14, 2021 - October 28, 2021) as a featured gold star car in the European Series: Italian Elites Trinity Cup."
Ferrari_LaFerrariAperta70thAnniversary_2017,Ferrari LaFerrari Aperta ''70th Anniversary'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20LaFerrari%20Aperta%20'70th%20Anniversary'/Ferrari%20LaFerrari%20Aperta%20''70th%20Anniversary''%20(NeroDaytona).jpg,"Added into the game in Update 1.16.0 and released in Season 43 (February 8, 2018 - February 22, 2018) as a Prize car for the Ferrari "70th Anniversary" Series."
Ferrari_MonzaReward_2019,Ferrari Monza SP1,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20100%20-%20Ferrari%20Monza%20SP1/Ferrari%20Monza%20SP1%20(Argento).jpg,"Added into the game in Update 2.9.3 and released in Season 100 (April 16, 2020 - April 30, 2020) as a Crew Season car (Top 100)."
Ferrari_MonzaRewardRecycled_2019,Ferrari Monza SP2,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20100%20-%20Ferrari%20Monza%20SP2/Ferrari%20Monza%20SP2%20(Nero).jpg,"Added into the game in Update 2.9.3 and released in Season 100 (April 16, 2020 - April 30, 2020) as a Crew Milestone car."
Ferrari_PortofinoRewardRecycled_2018,Ferrari Portofino,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20052%20-%20Ferrari%20Portofino/Ferrari%20Portofino%20(RossoPortofino).jpg,"Added into the game in Update 1.19.0 and released in Season 52 (June 14, 2018 - June 28, 2018) as a Crew Milestone car."
Ferrari_PortofinoReward_2018,Ferrari Portofino,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20052%20-%20Ferrari%20Portofino/Ferrari%20Portofino%20(BiancoAvus).jpg,"Added into the game in Update 1.19.0 and released in Season 52 (June 14, 2018 - June 28, 2018) as a Crew Season car (Top 10 Crews)."
Ferrari_RomaRewardRecycled_2020,Ferrari Roma,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20131%20-%20Ferrari%20Roma/Ferrari%20Roma%20(RossoMugello).jpg,"Added into the game in Update 3.1.0 and released in Season 131 (June 24, 2021 - July 8, 2021) as a Crew Milestone car. "
Ferrari_RomaReward_2020,Ferrari Roma,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20131%20-%20Ferrari%20Roma/Ferrari%20Roma%20(GrigioTitanioMetallizzato).jpg,"Added into the game in Update 3.1.0 and released in Season 131 (June 24, 2021 - July 8, 2021) as a Crew Season car (Top 10 Crews). "
Ferrari_SF90SpiderRewardRecycled_2021,Ferrari SF90 Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Season%20154%20-%20Ferrari%20SF90%20Spider/Ferrari%20SF90%20Spider%20(BiancoCervino-Special).jpg,"Added into the game in Update 3.8.0 and released in Season 154 (May 12, 2022 - May 26, 2022) as a Crew Milestone car."
Ferrari_SF90SpiderReward_2021,Ferrari SF90 Spider,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Season%20154%20-%20Ferrari%20SF90%20Spider/Ferrari%20SF90%20Spider%20(GialloMontecarlo-Special).jpg,"Added into the game in Update 3.8.0 and released in Season 154 (May 12, 2022 - May 26, 2022) as a Crew Season car (Top 10 Crews)."
Ferrari_SF90StradaleGold_2020,Ferrari SF90 Stradale,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Ferrari/Ferrari%20SF90%20Stradale/Ferrari%20SF90%20Stradale%20(BluElecttrico2020-Special).jpg,"Added into the game in Update 4.4.0 and released in Season 176 (March 16, 2023 - March 30, 2023) as a featured gold star car in the European Invitational: Italian Royalty Duality and Duality Evolution Cups."
Ferrari_SF90Stradale_2020,Ferrari SF90 Stradale,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20SF90%20Stradale/Ferrari%20SF90%20Stradale%20(RossoCorsa).jpg,"Added into the game in Update 2.15.x and released in Season 112 (October 1, 2020 - October 15, 2020) as a paid Flash event car."
Ferrari_SF90StradaleAssettoFiorano_2021,Ferrari SF90 Stradale Assetto Fiorano (Grey),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Ferrari/Ferrari%20SF90%20Stradale%20Assetto%20Fiorano/Ferrari%20SF90%20Stradale%20Assetto%20Fiorano%20(GrigioFerro).jpg,"Added into the game in Update 4.4.0 and released in Season 177 (March 30, 2023 - April, 2023) as a paid featured car in the European Invitational: Stradale Competizione Qualifier event."
